issuerId;ISSUER_NAME;ISSUER_TICKER;ISSUER_CNTRY_DOMICILE_NAME;ISSUER_CNTRY_DOMICILE;IVA_INDUSTRY;IVA_INDUSTRY_CODE;GICS_SUB_IND;IVA_COMPANY_RATING;INDUSTRY_ADJUSTED_SCORE;AGR_RATING;GOVERNANCE_SCORE;OVERALL_FLAG;ABORT_TIE;CONTRA_TIE;AE_TIE;ALC_TIE;FIREARM_TIE;GAM_TIE;NUC_TIE;TOB_TIE;WEAP_GTIE;CB_TIE;LM_TIE
IID000000002130918;THE AMBASSADOR HOTEL,LTD.;2704;Taiwan;TW;Hotels & Travel;15691;Hotels, Resorts & Cruise Lines;;;Conservative;;;;;;true;;;;true;;;
IID000000002157416;THE ANDERSONS, INC.;ANDE;United States of America;US;Retail - Food & Staples;15697;Food Distributors;BB;3.4;Average;6.40;Green;;;;;;;;;;;
IID000000002140367;THE ANDHRA SUGARS LIMITED;ANDHRSUGAR;India;IN;Commodity Chemicals;12896;Commodity Chemicals;;;;;;;;;true;;;;;;;
IID000000002136931;THE BANCORP, INC.;TBBK;United States of America;US;Banks;15698;Regional Banks;BB;4.1;Average;5.00;Green;;;;;;;;;;;
IID000000002124409;THE BANK OF NOVA SCOTIA;BNS;Canada;CA;Banks;15698;Diversified Banks;AA;7.8;Aggressive;6.70;Orange;;;;;;;;;;;
IID000000002199527;THE BERKELEY GROUP HOLDINGS PLC;BKG;United Kingdom;GB;Real Estate Development & Diversified Activities;13198;Homebuilding;AAA;9.1;Aggressive;6.00;Green;;;;;;;;;;;
IID000000002140663;THE BOEING COMPANY;BA;United States of America;US;Aerospace & Defense;12882;Aerospace & Defense;BB;3.1;Aggressive;5.80;Orange;;;;;;;;;true;true;
IID000000002137305;THE BOSTON BEER COMPANY, INC.;SAM;United States of America;US;Beverages;15689;Brewers;B;2.4;Conservative;7.20;Green;;;;true;;;;;;;
IID000000002132704;THE BUCKLE, INC.;BKE;United States of America;US;Retail - Consumer Discretionary;15696;Apparel Retail;BBB;4.8;Conservative;4.00;Green;;;;;;;;;;;
IID000000002161251;THE CATO CORPORATION;CATO;United States of America;US;Retail - Consumer Discretionary;15696;Apparel Retail;B;2.3;Conservative;5.60;Yellow;;;;;;;;;;;
IID000000002128581;THE CHARLES SCHWAB CORPORATION;SCHW;United States of America;US;Investment Banking & Brokerage;15359;Investment Banking & Brokerage;BB;4.1;Aggressive;5.10;Yellow;;;;;;;;;;;
IID000000002161596;THE CHEESECAKE FACTORY INCORPORATED;CAKE;United States of America;US;Restaurants;15693;Restaurants;BB;3.0;Average;4.20;Green;;;;true;;;;;;;
IID000000002624952;THE CHEFS' WAREHOUSE, INC.;CHEF;United States of America;US;Retail - Food & Staples;15697;Food Distributors;BB;4.1;Average;7.10;Green;;;;;;;;;;;
IID000000002730883;THE CHEMOURS COMPANY;CC;United States of America;US;Diversified Chemicals;12903;Diversified Chemicals;BB;4.0;Average;7.40;Yellow;;;;;;;;;;;
IID000000002161703;THE CHILDREN'S PLACE, INC.;PLCE;United States of America;US;Retail - Consumer Discretionary;15696;Apparel Retail;B;2.8;Average;7.80;Yellow;;;;;;;;;;;
IID000000002433154;THE CLEVELAND CLINIC FOUNDATION;;United States of America;US;;;;;;;;;true;;;;;;;;;;
IID000000002223713;THE CLEVELAND ELECTRIC ILLUMINATING COMPANY;FE;United States of America;US;Utilities;15700;Electric Utilities;;;;;Green;;;;;;;true;;;;
IID000000002132066;THE CLOROX COMPANY;CLX;United States of America;US;Household & Personal Products;12921;Household Products;AA;8.1;Aggressive;6.10;Green;;;;;;;;;;;
IID000000002151560;THE COCA-COLA COMPANY;KO;United States of America;US;Beverages;15689;Soft Drinks;A;6.3;Very Aggressive;4.60;Yellow;;;;true;;;;;;;
IID000000002147549;THE COMMUNITY FINANCIAL CORPORATION;TCFC;United States of America;US;Banks;15698;Regional Banks;;;Conservative;7.20;Green;;;;;;;;;;;
IID000000002677856;THE CONTAINER STORE GROUP, INC.;TCS;United States of America;US;Retail - Consumer Discretionary;15696;Specialty Stores;A;6.2;Average;4.50;Green;;;;;;;;;;;
IID000000002141650;THE COOPER COMPANIES, INC.;COO;United States of America;US;Health Care Equipment & Supplies;12917;Health Care Supplies;BBB;5.2;Aggressive;6.00;Green;;true;;;;;;;;;
IID000000002153856;THE E.W. SCRIPPS COMPANY;SSP;United States of America;US;Broadcasting, Cable & Satellite;12893;Broadcasting;BB;3.8;Average;5.10;Green;;;;;;;;;;;
IID000000002140731;THE ENSIGN GROUP, INC.;ENSG;United States of America;US;Health Care Providers & Services;12918;Health Care Facilities;BBB;5.7;Conservative;7.00;Green;;;;;;;;;;;
IID000000002165672;THE ESTEE LAUDER COMPANIES INC.;EL;United States of America;US;Household & Personal Products;12921;Personal Products;A;6.4;Average;3.40;Yellow;;;;;;;;;;;
IID000000002166607;THE FIRST BANCORP, INC.;FNLC;United States of America;US;Banks;15698;Regional Banks;;;Average;7.00;Green;;;;;;;;;;;
IID000000002166493;THE FIRST BANCSHARES, INC.;FBMS;United States of America;US;Banks;15698;Regional Banks;B;1.7;Average;4.70;Green;;;;;;;;;;;
IID000000002166650;THE FIRST OF LONG ISLAND CORPORATION;FLIC;United States of America;US;Banks;15698;Regional Banks;BB;3.7;Average;5.30;Green;;;;;;;;;;;
IID000000002166890;THE FOSCHINI GROUP LIMITED;TFG;South Africa;ZA;Retail - Consumer Discretionary;15696;Apparel Retail;A;6.8;Very Aggressive;6.70;Yellow;;;;;;;;;;;
IID000000002167431;THE GAP, INC.;GPS;United States of America;US;Retail - Consumer Discretionary;15696;Apparel Retail;AA;7.5;Conservative;3.70;Yellow;;;;;;;;;;;
IID000000002705531;THE GEO GROUP, INC.;GEO;United States of America;US;Commercial Services & Supplies;12895;Specialized REITs;CCC;0.0;Average;4.30;Red;;;;;;;;;;;
IID000000002167960;THE GO-AHEAD GROUP PLC;GOG;United Kingdom;GB;Road & Rail Transport;15357;Railroads;AAA;9.4;Conservative;8.80;Green;;;;true;;;;;;;
IID000000002168063;THE GOLDMAN SACHS GROUP, INC.;GS;United States of America;US;Investment Banking & Brokerage;15359;Investment Banking & Brokerage;BBB;5.7;Very Aggressive;4.60;Orange;;;;;;;;;;;
IID000000002123692;THE GOODYEAR TIRE & RUBBER COMPANY;GT;United States of America;US;Auto Components;12885;Tires & Rubber;BB;3.6;Aggressive;6.10;Yellow;;;;;;;;;;;
IID000000002124873;THE GORMAN- RUPP COMPANY;GRC;United States of America;US;Industrial Machinery;12924;Industrial Machinery;B;2.6;Conservative;5.40;Green;;;;;;;;;;;
IID000000002200804;THE GPT GROUP;GPT;Australia;AU;Real Estate Management & Services;15699;Diversified REITs;AA;8.4;Average;8.50;Green;;;;;;;;;;;
IID000000002133651;THE GREENBRIER COMPANIES, INC.;GBX;United States of America;US;Construction & Farm Machinery & Heavy Trucks;12900;Construction Machinery & Heavy Trucks;B;1.8;Average;4.60;Green;;;;;;;;;;;
IID000000002168807;THE HACKETT GROUP, INC.;HCKT;United States of America;US;Software & Services;15356;IT Consulting & Other Services;BB;3.2;Average;4.00;Green;;;;;;;;;;;
IID000000002168818;THE HAIN CELESTIAL GROUP, INC.;HAIN;United States of America;US;Food Products;12915;Packaged Foods & Meats;A;6.2;Aggressive;6.20;Yellow;;;;;;;;;;;
IID000000002155033;THE HANOVER INSURANCE GROUP, INC.;THG;United States of America;US;Property & Casualty Insurance;15582;Property & Casualty Insurance;BB;3.7;Average;7.30;Green;;;;;;;;;;;
IID000000002169005;THE HARTFORD FINANCIAL SERVICES GROUP, INC.;HIG;United States of America;US;Multi-Line Insurance & Brokerage;15581;Multi-line Insurance;BB;4.0;Conservative;7.30;Orange;;;;;;;;;;;
IID000000002169263;THE HERSHEY COMPANY;HSY;United States of America;US;Food Products;12915;Packaged Foods & Meats;BBB;5.6;Aggressive;4.90;Orange;;;;;;;;;;;
IID000000002148661;THE HOME DEPOT, INC.;HD;United States of America;US;Retail - Consumer Discretionary;15696;Home Improvement Retail;A;7.0;Average;5.90;Yellow;;;;;;;;;;;
IID000000002169542;THE HONG KONG AND CHINA GAS COMPANY LIMITED;3;Hong Kong;HK;Utilities;15700;Gas Utilities;BBB;5.0;Conservative;5.50;Green;;;;;;;;;;;
IID000000002123878;THE HONGKONG AND SHANGHAI HOTELS, LIMITED;45;Hong Kong;HK;Hotels & Travel;15691;Hotels, Resorts & Cruise Lines;;;Average;6.50;Green;;;;true;;;;true;;;
IID000000002603870;THE HOWARD HUGHES CORPORATION;HHC;United States of America;US;Real Estate Development & Diversified Activities;13198;Real Estate Development;BBB;5.2;Average;6.80;Green;;;;true;;;;;;;
IID000000002124967;THE INDIA CEMENTS LIMITED;INDIACEM;India;IN;Construction Materials;12901;Construction Materials;;;;;Green;;;;true;;;;;;;
IID000000002170420;THE INDIAN HOTELS COMPANY LIMITED;INDHOTEL;India;IN;Hotels & Travel;15691;Hotels, Resorts & Cruise Lines;;;Conservative;;Green;;;;true;;;;true;;;
IID000000002171061;THE INTERPUBLIC GROUP OF COMPANIES, INC.;IPG;United States of America;US;Media & Entertainment;15706;Advertising;BB;3.0;Average;6.30;Yellow;;;;;;;;;;;
IID000000002123695;THE J. M. SMUCKER COMPANY;SJM;United States of America;US;Food Products;12915;Packaged Foods & Meats;BBB;4.7;Aggressive;3.10;Green;;;;;;;;;;;
IID000000002171776;THE JAPAN STEEL WORKS,LTD.;5631;Japan;JP;Industrial Machinery;12924;Industrial Machinery;B;2.2;Conservative;3.10;Green;;;;;;;true;;true;;
IID000000002667236;THE JOHNS HOPKINS HEALTH SYSTEM CORPORATION;;United States of America;US;;;;;;;;;true;;;;;;;;;;
IID000000002357914;THE JOHNS HOPKINS UNIVERSITY;;United States of America;US;;;;;;;;;true;;;;;;;;;;
IID000000002601577;THE KEYW HOLDING CORPORATION;KEYW;United States of America;US;Aerospace & Defense;12882;Aerospace & Defense;AA;8.5;Average;6.20;Green;;;;;;;;;;;
IID000000002663580;THE KRAFT HEINZ COMPANY;KHC;United States of America;US;Food Products;12915;Packaged Foods & Meats;BBB;5.3;Aggressive;3.30;Yellow;;;;;;;;;;;
IID000000002173097;THE KROGER CO.;KR;United States of America;US;Retail - Food & Staples;15697;Food Retail;A;5.9;Aggressive;4.40;Yellow;;;;true;;;;true;;;
IID000000002127275;THE KYOTO HOTEL, LTD.;9723;Japan;JP;Hotels & Travel;15691;Hotels, Resorts & Cruise Lines;;;Average;;;;;;true;;;;;;;
IID000000002173704;THE LEOFOO DEVELOPMENT CO., LTD.;2705;Taiwan;TW;Hotels & Travel;15691;Leisure Facilities;;;Aggressive;;;;;;true;;;;true;;;
IID000000002174103;THE LUBRIZOL CORPORATION;BRK;United States of America;US;Specialty Chemicals;12945;Specialty Chemicals;;;;;;;;;true;;;true;true;true;;
IID000000002143543;THE MACERICH COMPANY;MAC;United States of America;US;Real Estate Management & Services;15699;Retail REITs;BBB;4.6;Aggressive;5.50;Green;;;;;;;;;;;
IID000000002174779;THE MANITOWOC COMPANY, INC.;MTW;United States of America;US;Construction & Farm Machinery & Heavy Trucks;12900;Construction Machinery & Heavy Trucks;BB;3.5;Average;6.00;Green;;;;;;;;;;;
IID000000002174835;THE MARCUS CORPORATION;MCS;United States of America;US;Media;15682;Movies & Entertainment;BB;4.1;Average;3.50;Green;;;;true;;;;;;;
IID000000002153430;THE MEDICINES COMPANY;MDCO;United States of America;US;Pharmaceuticals;12939;Pharmaceuticals;BBB;5.0;Very Aggressive;4.30;Green;;;;;;;;;;;
IID000000002647555;THE MEET GROUP, INC.;MEET;United States of America;US;Software & Services;15356;Interactive Media & Services;;;Very Aggressive;6.40;Green;;;;;;;;;;;
IID000000002675039;THE MICHAELS COMPANIES, INC.;MIK;United States of America;US;Retail - Consumer Discretionary;15696;Specialty Stores;BBB;5.0;Conservative;5.70;Green;;;;;;;;;;;
IID000000002136740;THE MIDDLEBY CORPORATION;MIDD;United States of America;US;Industrial Machinery;12924;Industrial Machinery;BBB;4.5;Very Aggressive;4.20;Green;;;;;;;;;;;
IID000000002620050;THE MOSAIC COMPANY;MOS;United States of America;US;Specialty Chemicals;12945;Fertilizers & Agricultural Chemicals;A;6.9;Average;6.30;Green;;;;;;;;;;;
IID000000002176960;THE NAVIGATORS GROUP, INC.;NAVG;United States of America;US;Property & Casualty Insurance;15582;Property & Casualty Insurance;B;2.3;Average;6.30;Green;;;;;;;;;;;
IID000000002684829;THE NEW HOME COMPANY INC.;NWHM;United States of America;US;Real Estate Development & Diversified Activities;13198;Homebuilding;;;Aggressive;5.90;Green;;;;;;;;;;;
IID000000002722105;THE NEW YORK AND PRESBYTERIAN HOSPITAL;;United States of America;US;;;;;;;;;true;;;;;;;;;;
IID000000002177227;THE NEW YORK TIMES COMPANY;NYT;United States of America;US;Media & Entertainment;15706;Publishing;A;6.6;Average;5.90;Green;;;;;;;;;;;
IID000000002128802;THE PNC FINANCIAL SERVICES GROUP, INC.;PNC;United States of America;US;Banks;15698;Regional Banks;A;7.0;Average;6.90;Green;;;;;;;;;;;
IID000000002180249;THE PROCTER & GAMBLE COMPANY;PG;United States of America;US;Household & Personal Products;12921;Household Products;AA;7.9;Conservative;6.30;Yellow;;;;;;;;;;;
IID000000002145158;THE PROGRESSIVE CORPORATION;PGR;United States of America;US;Property & Casualty Insurance;15582;Property & Casualty Insurance;BBB;5.4;Conservative;6.70;Green;;;;;;;;;;;
IID000000002128541;THE PROVIDENCE SERVICE CORPORATION;PRSC;United States of America;US;Health Care Providers & Services;12918;Health Care Services;A;6.9;Average;6.80;Green;;;;;;;;;;;
IID000000002181006;THE RANK GROUP PLC;RNK;United Kingdom;GB;Casinos & Gaming;15692;Casinos & Gaming;AA;8.4;Average;6.70;Green;;;;true;;true;;true;;;
IID000000002181379;THE RESTAURANT GROUP PLC;RTN;United Kingdom;GB;Restaurants;15693;Restaurants;BBB;4.8;Average;8.00;Green;;;;true;;;;;;;
IID000000002266295;THE RMR GROUP INC.;RMR;United States of America;US;Real Estate Development & Diversified Activities;13198;Diversified Real Estate Activities;BBB;4.7;Average;3.00;Green;;;;;;;;;;;
IID000000002181756;THE ROYAL BANK OF SCOTLAND GROUP PUBLIC LIMITED COMPANY;RBS;United Kingdom;GB;Banks;15698;Diversified Banks;BBB;5.6;Conservative;8.80;Orange;;;;;;;;;;;
IID000000002137911;THE ROYAL HOTEL, LIMITED;9713;Japan;JP;Hotels & Travel;15691;Hotels, Resorts & Cruise Lines;;;Average;;;;;;true;;;;true;;;
IID000000002182455;THE SAGE GROUP PLC.;SGE;United Kingdom;GB;Software & Services;15356;Application Software;A;6.5;Average;6.80;Yellow;;;;;;;;;;;
IID000000002123691;THE SCOTTS MIRACLE-GRO COMPANY;SMG;United States of America;US;Specialty Chemicals;12945;Fertilizers & Agricultural Chemicals;BB;3.0;Very Aggressive;4.30;Yellow;;;;;;;;;;;
IID000000002131014;THE SEARLE COMPANY LIMITED;SEARL;Pakistan;PK;Pharmaceuticals;12939;Pharmaceuticals;;;Average;;Yellow;true;;;;;;;;;;
IID000000002183486;THE SHERWIN-WILLIAMS COMPANY;SHW;United States of America;US;Specialty Chemicals;12945;Specialty Chemicals;BBB;5.5;Aggressive;5.10;Orange;;;;;;;;;;;
IID000000002182125;THE SHIZUOKA BANK, LTD.;8355;Japan;JP;Banks;15698;Regional Banks;BBB;4.8;Average;2.70;Green;;;;;;;;;;;
IID000000002811916;THE SIMPLY GOOD FOODS COMPANY;SMPL;United States of America;US;Food Products;12915;Packaged Foods & Meats;BBB;4.9;Aggressive;5.50;Green;;;;;;;;;;;
IID000000002123700;THE SOUTHERN COMPANY;SO;United States of America;US;Utilities;15700;Electric Utilities;AA;7.4;Average;6.60;Green;;;;;;;true;;;;
IID000000002184743;THE ST. JOE COMPANY;JOE;United States of America;US;Real Estate Development & Diversified Activities;13198;Diversified Real Estate Activities;BBB;4.8;Average;4.90;Green;;;;true;;;;;;;
IID000000002619251;THE STAR ENTERTAINMENT GROUP LIMITED;SGR;Australia;AU;Casinos & Gaming;15692;Casinos & Gaming;BBB;5.5;Average;7.40;Green;;;;true;;true;;;;;
IID000000002146143;THE TATA POWER COMPANY LIMITED;TATAPOWER;India;IN;Utilities;15700;Electric Utilities;BB;3.7;Average;4.90;Yellow;;;;;;;;;;;
IID000000002145518;THE TIMKEN COMPANY;TKR;United States of America;US;Industrial Machinery;12924;Industrial Machinery;BB;3.9;Average;4.90;Green;;;;;;;;;true;;
IID000000002185762;THE TJX COMPANIES, INC.;TJX;United States of America;US;Retail - Consumer Discretionary;15696;Apparel Retail;BBB;4.8;Average;5.90;Green;;;;;;;;;;;
IID000000002224190;THE TOLEDO EDISON COMPANY;FE;United States of America;US;Utilities;15700;Electric Utilities;;;;;Green;;;;;;;true;;;;
IID000000002187096;THE TORO COMPANY;TTC;United States of America;US;Construction & Farm Machinery & Heavy Trucks;12900;Agricultural & Farm Machinery;BBB;5.6;Conservative;6.20;Green;;;;;;;;;;;
IID000000002768011;THE TRADE DESK, INC.;TTD;United States of America;US;Software & Services;15356;Application Software;BB;3.0;Average;5.00;Green;;;;;;;;;;;
IID000000002187896;THE ULTIMATE SOFTWARE GROUP, INC.;ULTI;United States of America;US;Software & Services;15356;Application Software;BBB;5.1;Average;3.10;Green;;;;;;;;;;;
IID000000002187760;THE UNITE GROUP PLC;UTG;United Kingdom;GB;Real Estate Management & Services;15699;Residential REITs;AA;7.6;Average;7.50;Green;;;;;;;;;;;
IID000000002936068;THE WALT DISNEY COMPANY;DIS;United States of America;US;Media & Entertainment;15706;Movies & Entertainment;BBB;5.0;;5.00;Yellow;;;;true;;;;true;;;
IID000000002137195;THE WENDY'S COMPANY;WEN;United States of America;US;Restaurants;15693;Restaurants;BBB;5.2;Average;5.10;Yellow;;;;;;;;;;;
IID000000002658929;THE WEST INDIAN TOBACCO COMPANY LIMITED;WCO;Trinidad and Tobago;TT;Tobacco;15688;Tobacco;;;;;;;;;;;;;true;;;
IID000000002137321;THE WESTERN UNION COMPANY;WU;United States of America;US;Software & Services;15356;Data Processing & Outsourced Services;A;7.0;Average;6.60;Green;;;;;;;;;;;
IID000000002189593;THE WILLIAMS COMPANIES, INC.;WMB;United States of America;US;Oil & Gas Refining, Marketing, Transportation & Storage;12937;Oil & Gas Storage & Transportation;BB;4.1;Aggressive;5.80;Yellow;;;;;;;;;;;
IID000000002145309;THE YORK WATER COMPANY;YORW;United States of America;US;Utilities;15700;Water Utilities;B;2.4;Conservative;7.80;Green;;;;;;;;;;;
IID000000002142633;THERAGEN ETEX CO.,LTD.;066700;South Korea;KR;Pharmaceuticals;12939;Pharmaceuticals;;;Average;;Green;true;;;;;;;;;;
IID000000002697578;THERAVANCE BIOPHARMA, INC.;TBPH;Cayman Islands;KY;Pharmaceuticals;12939;Pharmaceuticals;A;6.7;Aggressive;6.60;Green;;;;;;;;;;;
IID000000002153956;THERMO FISHER SCIENTIFIC INC.;TMO;United States of America;US;Health Care Equipment & Supplies;12917;Life Sciences Tools & Services;BB;3.7;Aggressive;6.00;Green;;;;;;;;;;;
IID000000002610665;THERMON GROUP HOLDINGS, INC.;THR;United States of America;US;Electrical Equipment;12910;Electrical Components & Equipment;B;2.2;Aggressive;6.50;Green;;;;;;;;;;;
IID000000002673527;THIRD POINT REINSURANCE LTD.;TPRE;Bermuda;BM;Multi-Line Insurance & Brokerage;15581;Reinsurance;B;1.6;Aggressive;6.00;Green;;;;;;;;;;;
IID000000002125197;THK CO.,LTD.;6481;Japan;JP;Industrial Machinery;12924;Industrial Machinery;BBB;4.8;Aggressive;4.00;Green;;;;;;;;;;;
IID000000002186798;THOMAS COOK GROUP PLC;TCG;United Kingdom;GB;Hotels & Travel;15691;Hotels, Resorts & Cruise Lines;A;6.3;Aggressive;7.10;Green;;;;true;;;;true;;;
IID000000002181745;THOMSON MEDICAL GROUP LIMITED;A50;Singapore;SG;Health Care Providers & Services;12918;Health Care Facilities;;;;;;true;;;true;;;;true;;;
IID000000002186806;THOMSON REUTERS CORPORATION;TRI;Canada;CA;Professional Services;15695;Research & Consulting Services;BBB;5.0;Aggressive;6.30;Green;;;;;;;;;;;
IID000000002145762;THOR INDUSTRIES, INC.;THO;United States of America;US;Automobiles;12886;Automobile Manufacturers;BB;3.7;Average;6.10;Green;;;;;;;;;;;
IID000000002586423;THRUVISION GROUP PLC;THRU;United Kingdom;GB;Electronic Equipment, Instruments & Components;12911;Electronic Equipment & Instruments;;;Very Aggressive;;;;;;;;;;;true;;
IID000000002137204;THUS GROUP LIMITED;;United Kingdom;GB;Telecommunication Services;15705;Alternative Carriers;;;;;;;;true;;;;;;;;
IID000000002622264;TIBET WATER RESOURCES LTD.;1115;Hong Kong;HK;Beverages;15689;Soft Drinks;CCC;0.7;Aggressive;6.70;Green;;;;true;;;;;;;
IID000000002186879;TIDEWATER INC.;TDW;United States of America;US;Energy Equipment & Services;12913;Oil & Gas Equipment & Services;BBB;5.2;Average;5.90;Green;;;;;;;;;;;
IID000000002284659;TIER REIT, INC.;TIER;United States of America;US;Real Estate Management & Services;15699;Office REITs;BBB;5.1;Aggressive;6.50;Green;;;;;;;;;;;
IID000000002186888;TIFFANY & CO.;TIF;United States of America;US;Retail - Consumer Discretionary;15696;Specialty Stores;AAA;10.0;Very Aggressive;5.10;Green;;;;;;;;;;;
IID000000002575562;TIGER AIRWAYS HOLDINGS PTE. LTD.;TAIRF;Singapore;SG;Airlines;12884;Airlines;;;;;;;;;true;;;;;;;
IID000000002186891;TIGER BRANDS LIMITED;TBS;South Africa;ZA;Food Products;12915;Packaged Foods & Meats;BB;3.7;Average;7.70;Red;;;;;;;;;;;
IID000000002651109;TILE SHOP HOLDINGS, INC.;TTS;United States of America;US;Retail - Consumer Discretionary;15696;Home Improvement Retail;BBB;4.5;;6.10;Green;;;;;;;;;;;
IID000000002645815;TILLY'S, INC.;TLYS;United States of America;US;Retail - Consumer Discretionary;15696;Apparel Retail;;;Conservative;5.10;Green;;;;;;;;;;;
IID000000002138115;TIM Participacoes S.A.;TIMP3;Brazil;BR;Telecommunication Services;15705;Wireless Telecommunication Services;BB;3.8;Average;4.60;Green;;;;;;true;;;;;
IID000000002186909;TIMBERLAND BANCORP, INC.;TSBK;United States of America;US;Banks;15698;Thrifts & Mortgage Finance;;;Average;5.50;Green;;;;;;;;;;;
IID000000002672022;TIME WARNER CABLE ENTERPRISES LLC;CHTR;United States of America;US;Broadcasting, Cable & Satellite;12893;Cable & Satellite;;;;;;;;true;;;;;;;;
IID000000002140174;TIME WARNER INC.;T;United States of America;US;Media;15682;Movies & Entertainment;;;;;;;;true;;;;;;;;
IID000000002186923;TIMKEN INDIA LIMITED;TIMKEN;India;IN;Industrial Machinery;12924;Industrial Machinery;B;1.9;Average;3.50;Green;;;;;;;;;true;;
